video_id,category,channel_id,engagement_rate_label,q_score,video_link
s5osvuk8Whw,Howto & Style,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8488943488943489,https://www.youtube.com/watch?v=s5osvuk8Whw
qrJzajYu-lQ,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8796480743691899,https://www.youtube.com/watch?v=qrJzajYu-lQ
e1O6Y5r1w6U,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8668961560527826,https://www.youtube.com/watch?v=e1O6Y5r1w6U
KMECQ_F0AR4,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.9131031328607363,https://www.youtube.com/watch?v=KMECQ_F0AR4
Dsd_qqgII88,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.790704032809296,https://www.youtube.com/watch?v=Dsd_qqgII88
HkyldxfVapk,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,0,0.7253073336159389,https://www.youtube.com/watch?v=HkyldxfVapk
hUZwmSuuLxA,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.9048295454545454,https://www.youtube.com/watch?v=hUZwmSuuLxA
TVIPy7QnKq0,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8903263178219734,https://www.youtube.com/watch?v=TVIPy7QnKq0
w9kln0I9v0Y,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8085734120097189,https://www.youtube.com/watch?v=w9kln0I9v0Y
LSTGch2JEuQ,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.9197836863452006,https://www.youtube.com/watch?v=LSTGch2JEuQ
Ij3mVxnTWRI,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.9047869542346134,https://www.youtube.com/watch?v=Ij3mVxnTWRI
EdXnPrQOPuQ,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8745780316800831,https://www.youtube.com/watch?v=EdXnPrQOPuQ
XbYNMCAxwz0,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8874290833084503,https://www.youtube.com/watch?v=XbYNMCAxwz0
mMm3BL4Zq6k,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8593946426844599,https://www.youtube.com/watch?v=mMm3BL4Zq6k
FfNjtzxEZRc,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8780033977833509,https://www.youtube.com/watch?v=FfNjtzxEZRc
FXWSU4LIpwA,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,0,0.7438804895608351,https://www.youtube.com/watch?v=FXWSU4LIpwA
zh4WI8nV0qc,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8755993971776955,https://www.youtube.com/watch?v=zh4WI8nV0qc
rLW_oM19akc,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.9575418994413408,https://www.youtube.com/watch?v=rLW_oM19akc
zvMDI8Wrhr0,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.9133617148405407,https://www.youtube.com/watch?v=zvMDI8Wrhr0
T606Rp50rE0,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8891099615333599,https://www.youtube.com/watch?v=T606Rp50rE0
cUrsEbqB1lg,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8368374669520332,https://www.youtube.com/watch?v=cUrsEbqB1lg
zbnYZp95rUg,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.924392851687796,https://www.youtube.com/watch?v=zbnYZp95rUg
nqtwalBoAlE,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8455953109964133,https://www.youtube.com/watch?v=nqtwalBoAlE
Dx3_nS3rYsg,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.9029087791042807,https://www.youtube.com/watch?v=Dx3_nS3rYsg
8e39YUGW9As,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.8961126570537145,https://www.youtube.com/watch?v=8e39YUGW9As
yuMY1PFf-0A,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8207332490518331,https://www.youtube.com/watch?v=yuMY1PFf-0A
Q7yJx-nht7Y,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.9052410901467505,https://www.youtube.com/watch?v=Q7yJx-nht7Y
opHd5L0f7Dc,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.875361953921692,https://www.youtube.com/watch?v=opHd5L0f7Dc
KdJ7mASgGrw,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.819142626044756,https://www.youtube.com/watch?v=KdJ7mASgGrw
vDF5KSR4ybE,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8311017395888245,https://www.youtube.com/watch?v=vDF5KSR4ybE
N__BmkkusrE,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8593835691565208,https://www.youtube.com/watch?v=N__BmkkusrE
CU6_FFaZl50,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8617021276595744,https://www.youtube.com/watch?v=CU6_FFaZl50
9jmHtu2swk4,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8603971251065903,https://www.youtube.com/watch?v=9jmHtu2swk4
szMfu0AKFa8,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8421655387818844,https://www.youtube.com/watch?v=szMfu0AKFa8
T3d2y9VyOrE,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8649889474579153,https://www.youtube.com/watch?v=T3d2y9VyOrE
rSpUPGEoJ-I,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8486973947895792,https://www.youtube.com/watch?v=rSpUPGEoJ-I
hzIfk0ntqok,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.9032620922384702,https://www.youtube.com/watch?v=hzIfk0ntqok
tqGMZc3vsDo,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8503631479454781,https://www.youtube.com/watch?v=tqGMZc3vsDo
t2Dkx1ujjBQ,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8724193348992458,https://www.youtube.com/watch?v=t2Dkx1ujjBQ
rIFzmRtpKNk,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.9222360592223606,https://www.youtube.com/watch?v=rIFzmRtpKNk
pgoyrDCBDFw,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8659109759469173,https://www.youtube.com/watch?v=pgoyrDCBDFw
uQjqakmy8bg,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.9019561961812056,https://www.youtube.com/watch?v=uQjqakmy8bg
v6JNaXLXXsI,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.956610724519034,https://www.youtube.com/watch?v=v6JNaXLXXsI
8L5UnYb0G9g,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8807980049875311,https://www.youtube.com/watch?v=8L5UnYb0G9g
IUJ0zJVpF9s,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8314285714285714,https://www.youtube.com/watch?v=IUJ0zJVpF9s
Z69VS9kMShI,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8642576590730557,https://www.youtube.com/watch?v=Z69VS9kMShI
vC_umevGSJI,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8558175924891025,https://www.youtube.com/watch?v=vC_umevGSJI
vOKk9G-iRfg,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8236389018147976,https://www.youtube.com/watch?v=vOKk9G-iRfg
BvP_OpIy_Kg,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.9106298612170199,https://www.youtube.com/watch?v=BvP_OpIy_Kg
4vu0plp9fkU,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8241478177763619,https://www.youtube.com/watch?v=4vu0plp9fkU
NPWTrZ5REDI,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8341995312340772,https://www.youtube.com/watch?v=NPWTrZ5REDI
FAfVAUfnhgY,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.7662220212525436,https://www.youtube.com/watch?v=FAfVAUfnhgY
tv6RhheTxI0,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8579342877516318,https://www.youtube.com/watch?v=tv6RhheTxI0
jy5Dhkk_ghY,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.7921256730721731,https://www.youtube.com/watch?v=jy5Dhkk_ghY
EnXV0xb4Aco,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8804915948580307,https://www.youtube.com/watch?v=EnXV0xb4Aco
ojXje0AcqSY,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.8985074626865671,https://www.youtube.com/watch?v=ojXje0AcqSY
JR6YWFb2EMU,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.9117427075542259,https://www.youtube.com/watch?v=JR6YWFb2EMU
TmpCso7F49o,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8673647469458988,https://www.youtube.com/watch?v=TmpCso7F49o
fZmrs9BCJC0,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8410805775500698,https://www.youtube.com/watch?v=fZmrs9BCJC0
ODydRpqZtJQ,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.7912927883017614,https://www.youtube.com/watch?v=ODydRpqZtJQ
jT2ypSgvUSM,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.773429280814712,https://www.youtube.com/watch?v=jT2ypSgvUSM
n9FgXT9f-uc,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.9042181309718015,https://www.youtube.com/watch?v=n9FgXT9f-uc
qm1GN-bA-Z0,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8661157024793389,https://www.youtube.com/watch?v=qm1GN-bA-Z0
0JZ5V76XaYY,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.9278828989646555,https://www.youtube.com/watch?v=0JZ5V76XaYY
GNcvfW4VpJ4,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8200511281538291,https://www.youtube.com/watch?v=GNcvfW4VpJ4
FuNmMEF80y4,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8703064066852367,https://www.youtube.com/watch?v=FuNmMEF80y4
9NEssZVQruQ,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8917427701674278,https://www.youtube.com/watch?v=9NEssZVQruQ
hILYsqZa6sU,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8029573018773882,https://www.youtube.com/watch?v=hILYsqZa6sU
Iv92cpnNHoU,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.903375580373949,https://www.youtube.com/watch?v=Iv92cpnNHoU
h9f9n4pqhnk,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8045530656596245,https://www.youtube.com/watch?v=h9f9n4pqhnk
DPtddUY1N4c,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8876500857632933,https://www.youtube.com/watch?v=DPtddUY1N4c
n1lOkM1cGDU,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8469172559235827,https://www.youtube.com/watch?v=n1lOkM1cGDU
rao_qWuDdG8,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8905794755584332,https://www.youtube.com/watch?v=rao_qWuDdG8
mVkV1UMRL8I,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8517303255575494,https://www.youtube.com/watch?v=mVkV1UMRL8I
s88pVp25Yxo,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8397441023590564,https://www.youtube.com/watch?v=s88pVp25Yxo
Rk5wjKbhU2o,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8443344687961951,https://www.youtube.com/watch?v=Rk5wjKbhU2o
YLRaLfk0PMM,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8947328562232573,https://www.youtube.com/watch?v=YLRaLfk0PMM
7FvZjubkZXE,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8229954614220878,https://www.youtube.com/watch?v=7FvZjubkZXE
AuSIJtoX_vc,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.7839145669948273,https://www.youtube.com/watch?v=AuSIJtoX_vc
CRoUgxd3c-c,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8555169143218464,https://www.youtube.com/watch?v=CRoUgxd3c-c
Z4vNRLh-8eM,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8691395119929545,https://www.youtube.com/watch?v=Z4vNRLh-8eM
6-UuiRHZikY,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8604952677298068,https://www.youtube.com/watch?v=6-UuiRHZikY
yykCxZRcHtc,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.9140421089263964,https://www.youtube.com/watch?v=yykCxZRcHtc
f0egJIZTRrY,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.9489614243323442,https://www.youtube.com/watch?v=f0egJIZTRrY
lSV_m_VHS4g,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8702989805534138,https://www.youtube.com/watch?v=lSV_m_VHS4g
m6v2-0YYrj4,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8245257981422215,https://www.youtube.com/watch?v=m6v2-0YYrj4
7cqbkAKsqaE,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8405129594509166,https://www.youtube.com/watch?v=7cqbkAKsqaE
WHcOoS3gIV8,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8454293443772753,https://www.youtube.com/watch?v=WHcOoS3gIV8
GIH0eqz7qf4,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.849738125338631,https://www.youtube.com/watch?v=GIH0eqz7qf4
MByRBqoeZhQ,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8141149247975318,https://www.youtube.com/watch?v=MByRBqoeZhQ
wOgPcosbESU,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.7942996139812807,https://www.youtube.com/watch?v=wOgPcosbESU
n_XMSkRhoXk,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.850464420050664,https://www.youtube.com/watch?v=n_XMSkRhoXk
RImofye8S_U,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8445385266723116,https://www.youtube.com/watch?v=RImofye8S_U
NlY8BXimbhs,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8827388273882739,https://www.youtube.com/watch?v=NlY8BXimbhs
hvmRDEaPi94,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8314805636196275,https://www.youtube.com/watch?v=hvmRDEaPi94
bO3p2AjAmX4,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8487828866486353,https://www.youtube.com/watch?v=bO3p2AjAmX4
VYOQiIHFpP0,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8462717449612998,https://www.youtube.com/watch?v=VYOQiIHFpP0
bGWZTwUjvuE,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8485639686684073,https://www.youtube.com/watch?v=bGWZTwUjvuE
6Jpln_RZQOA,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8824462285657647,https://www.youtube.com/watch?v=6Jpln_RZQOA
xMYw40Z4Pns,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8413098236775819,https://www.youtube.com/watch?v=xMYw40Z4Pns
9yYUnQG4wtU,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8764445712655158,https://www.youtube.com/watch?v=9yYUnQG4wtU
nebnHatfL50,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8594996817937044,https://www.youtube.com/watch?v=nebnHatfL50
Z1pXueKTp18,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8402109124254928,https://www.youtube.com/watch?v=Z1pXueKTp18
ulEAr2t2OZU,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,0,0.6680870730692795,https://www.youtube.com/watch?v=ulEAr2t2OZU
yDXEUAlTkK8,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,0,0.6551816597399115,https://www.youtube.com/watch?v=yDXEUAlTkK8
lf3tdVOojkM,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8760744985673352,https://www.youtube.com/watch?v=lf3tdVOojkM
i2v-4HGt3Mc,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8773740710156895,https://www.youtube.com/watch?v=i2v-4HGt3Mc
gODzspfdYX0,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8709213365592101,https://www.youtube.com/watch?v=gODzspfdYX0
8xP0u4Gnn84,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8606247042120209,https://www.youtube.com/watch?v=8xP0u4Gnn84
gSZdHJPCUxw,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.7709467392464511,https://www.youtube.com/watch?v=gSZdHJPCUxw
W4ggmL8Fysk,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.893450245781852,https://www.youtube.com/watch?v=W4ggmL8Fysk
wGQNF-BnC5Y,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.9160032306449752,https://www.youtube.com/watch?v=wGQNF-BnC5Y
fCLCpHS5Gn0,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8660429936305732,https://www.youtube.com/watch?v=fCLCpHS5Gn0
zF81_m3Tr_4,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8293778062860808,https://www.youtube.com/watch?v=zF81_m3Tr_4
Ge9pXvS08CY,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.9143170999633834,https://www.youtube.com/watch?v=Ge9pXvS08CY
gQB_mzX3mxE,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,0,0.7191954594198728,https://www.youtube.com/watch?v=gQB_mzX3mxE
QBpswI2NomU,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8542892085492982,https://www.youtube.com/watch?v=QBpswI2NomU
zaACaYTcoTo,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.883216890203478,https://www.youtube.com/watch?v=zaACaYTcoTo
zivLU88Ku3A,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.840436990306201,https://www.youtube.com/watch?v=zivLU88Ku3A
g_DixYiKTGE,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8688553840663752,https://www.youtube.com/watch?v=g_DixYiKTGE
wieGAgkfdeg,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.856326530612245,https://www.youtube.com/watch?v=wieGAgkfdeg
q7-sVAYNH4Y,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8648854961832061,https://www.youtube.com/watch?v=q7-sVAYNH4Y
PSE-bdoRMfY,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.9011699255501923,https://www.youtube.com/watch?v=PSE-bdoRMfY
LaUsE_5Njnw,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8494197565808095,https://www.youtube.com/watch?v=LaUsE_5Njnw
88L9BFrfZtk,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8830862329803328,https://www.youtube.com/watch?v=88L9BFrfZtk
ge_uwiWVK6k,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.877269121284241,https://www.youtube.com/watch?v=ge_uwiWVK6k
6qxXNS42WhE,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.8959819523199805,https://www.youtube.com/watch?v=6qxXNS42WhE
jtMQL1LPrNk,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8589151379173815,https://www.youtube.com/watch?v=jtMQL1LPrNk
bGQ7CXCdhRI,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8258764284330815,https://www.youtube.com/watch?v=bGQ7CXCdhRI
eoC-q0VVUdM,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.9102147039687704,https://www.youtube.com/watch?v=eoC-q0VVUdM
gz31PF9D5RM,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8599970618480975,https://www.youtube.com/watch?v=gz31PF9D5RM
LkAahq2uzWU,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8253407918318579,https://www.youtube.com/watch?v=LkAahq2uzWU
zy0a7oYInUM,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8548062405636638,https://www.youtube.com/watch?v=zy0a7oYInUM
sP1JqKZEEQQ,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8221966647498562,https://www.youtube.com/watch?v=sP1JqKZEEQQ
ArC-aAFO5_I,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8570749108204518,https://www.youtube.com/watch?v=ArC-aAFO5_I
VIOeIwmhGZk,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8256830601092896,https://www.youtube.com/watch?v=VIOeIwmhGZk
q3ousbPfZks,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,0,0.736681051392703,https://www.youtube.com/watch?v=q3ousbPfZks
jX3belVfkDg,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8327645051194539,https://www.youtube.com/watch?v=jX3belVfkDg
YkQHJEb_Zcc,Gaming,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8367942530025817,https://www.youtube.com/watch?v=YkQHJEb_Zcc
q3JmZ1OUw4w,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8469735089536776,https://www.youtube.com/watch?v=q3JmZ1OUw4w
WNrrE-pKd1I,Gaming,UCBhgBmuPFbLLxnejr09lnAQ,1,0.7795724465558195,https://www.youtube.com/watch?v=WNrrE-pKd1I
GO6mNoe5OTY,Gaming,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8911860718171926,https://www.youtube.com/watch?v=GO6mNoe5OTY
vbMgtPZLfg4,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.8973098456916564,https://www.youtube.com/watch?v=vbMgtPZLfg4
9XFiA5ECwdg,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8490934944898685,https://www.youtube.com/watch?v=9XFiA5ECwdg
rBvF6LDzh5k,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8595102281667978,https://www.youtube.com/watch?v=rBvF6LDzh5k
CJ4deIkdjj8,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8796480743691899,https://www.youtube.com/watch?v=CJ4deIkdjj8
d6HZkG4lbk8,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.7999155761924863,https://www.youtube.com/watch?v=d6HZkG4lbk8
4T3RwRP3QlU,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.9169216745881893,https://www.youtube.com/watch?v=4T3RwRP3QlU
SaA6DBCXvhY,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.891881507665117,https://www.youtube.com/watch?v=SaA6DBCXvhY
qbp9KY_kk0M,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8743472068365248,https://www.youtube.com/watch?v=qbp9KY_kk0M
ZEYlCgrp7Lo,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.7764474912297641,https://www.youtube.com/watch?v=ZEYlCgrp7Lo
nIKu8Hpu614,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8507672814303815,https://www.youtube.com/watch?v=nIKu8Hpu614
FPH-f4hmpTY,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8109873930247539,https://www.youtube.com/watch?v=FPH-f4hmpTY
Uyb4MoIvqNI,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8520294342889488,https://www.youtube.com/watch?v=Uyb4MoIvqNI
wRfs6Prf_aY,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.8997319423313772,https://www.youtube.com/watch?v=wRfs6Prf_aY
dFb0ZB4n0GU,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8590778848658505,https://www.youtube.com/watch?v=dFb0ZB4n0GU
xIKr7hT3Tck,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8470321253811787,https://www.youtube.com/watch?v=xIKr7hT3Tck
XTaW-0Ow1qA,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,0,0.5896098859069803,https://www.youtube.com/watch?v=XTaW-0Ow1qA
ME0gk9pOrbs,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8739345319103216,https://www.youtube.com/watch?v=ME0gk9pOrbs
EEHF7AuSotI,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8940370668815472,https://www.youtube.com/watch?v=EEHF7AuSotI
OHSM7q7nUxw,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8861181490865448,https://www.youtube.com/watch?v=OHSM7q7nUxw
bnIXqeffMmw,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8844873119761166,https://www.youtube.com/watch?v=bnIXqeffMmw
PwPZlloF4BM,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8208212839791788,https://www.youtube.com/watch?v=PwPZlloF4BM
ihEagim3J9A,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8478882184820578,https://www.youtube.com/watch?v=ihEagim3J9A
mJ9fO2XKzO4,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8841028819336846,https://www.youtube.com/watch?v=mJ9fO2XKzO4
d8w1Xg-cWgY,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.933597621407334,https://www.youtube.com/watch?v=d8w1Xg-cWgY
yTdW1xEl16E,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.9270732972652487,https://www.youtube.com/watch?v=yTdW1xEl16E
TX2r4JQ_KrE,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8558954967342729,https://www.youtube.com/watch?v=TX2r4JQ_KrE
zsfSMcLa4UE,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,2,0.9142940575266463,https://www.youtube.com/watch?v=zsfSMcLa4UE
dIcq3o5Gbc0,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8697634653747507,https://www.youtube.com/watch?v=dIcq3o5Gbc0
9NAnqWxQfmA,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8270126413838988,https://www.youtube.com/watch?v=9NAnqWxQfmA
vQtTe4i0kXA,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8641439778495617,https://www.youtube.com/watch?v=vQtTe4i0kXA
TcBOrNXtVRs,Travel & Events,UCBhgBmuPFbLLxnejr09lnAQ,1,0.8766003045513507,https://www.youtube.com/watch?v=TcBOrNXtVRs
